name,link_id,from_node_id,to_node_id,facility_type,link_type,length,lanes,free_speed,capacity,dir_flag,cost,VDF_alpha,VDF_beta,VDF_plf,ref_volume,ref_cost,allowed_uses,,base_volume,base_vol_auto
,4729,2791,4299,Highway,1,0.05,1,22,639.900024,1,0,0.15,4,1,497.7217541,0.139088256,,,231.934,231.934
,4730,2792,2791,Highway,1,0.05,1,22,639.900024,1,0,0.15,4,1,464.13,0.137481757,,,323.9379,323.9379
,4731,2792,4077,Highway,1,0.08,1,28,1296,1,0,0.15,4,1,131.290548,0.180002528,,,293.8017,293.8017
,4732,2792,9333,Highway,1,0.05,1,22,1224,1,0,0.15,4,1,38.35,0.132500017,,,42.1037,42.1037
,4733,2792,10354,Highway,1,0.17,1,28,1458,1,0,0.15,4,1,529.97,0.383390318,,,474.2696,474.2696
,4734,2793,4052,Highway,1,0.23,1,28,2095.199951,1,0,0.15,4,1,1388.57692,0.530811499,,,967.965,967.965
,4735,2793,4697,Highway,1,0.83,1,47,6000,1,0,0.15,4,1,1614.30306,1.074180682,,,1770.8421,1770.8421
,4736,2794,9910,Highway,1,0.06,1,28,2430,1,0,0.15,4,1,0,0.135,,,0,0
,4737,2795,2823,Highway,1,0.51,1,28,2240.699951,1,0,0.15,4,1,1330.721622,1.166532922,,,558.329,558.329
,4738,2795,8342,Highway,1,0.06,1,28,1368,1,0,0.15,4,1,2318.301993,0.283459553,,,2342.2075,2342.2075
,4739,2795,8344,Highway,1,0.07,1,28,1539,1,0,0.15,4,1,2458.776042,0.294317203,,,2066.3546,2066.3546
,4740,2796,2461,Highway,1,0.11,1,24,729,1,0,0.15,4,1,518.1591315,0.301607359,,,513.7306,513.7306
,4741,2796,2797,Highway,1,0.2,1,28,1360,1,0,0.15,4,1,0,0.45,,,0,0
,4742,2796,4297,Highway,1,0.2,1,28,1224,1,0,0.15,4,1,90.7,0.450001809,,,92.0994,92.0994
,4743,2797,2796,Highway,1,0.2,1,28,1360,1,0,0.15,4,1,401.56,0.450456034,,,407.835,407.835
,4744,2798,2486,Highway,1,0.21,1,28,1458,1,0,0.15,4,1,0,0.4725,,,0,0
,4745,2798,4151,Highway,1,0.28,1,18,648,1,0,0.15,4,1,0,0.91,,,0,0
,4746,2798,4783,Highway,1,0.29,1,28,1782,1,0,0.15,4,1,0,0.6525,,,0,0
,4747,2799,4136,Highway,1,0.03,1,25,648,1,0,0.15,4,1,401.9483714,0.081098839,,,471.5697,471.5697
,4748,2799,4307,Highway,1,0.1,1,25,801.900024,1,0,0.15,4,1,349.27,0.266295587,,,289.6412,289.6412
,4749,2799,4560,Highway,1,0.12,1,30,720,1,0,0.15,4,1,650.0581837,0.385193835,,,852.0998,852.0998
,4750,2800,7624,Highway,1,0.06,1,28,1880,1,0,0.15,4,1,1139.857584,0.137432448,,,891.5291,891.5291
,4751,2800,7645,Highway,1,0.25,1,28,1360,1,0,0.15,4,1,871.0754395,0.575122015,,,761.5334,761.5334
,4752,2800,8136,Highway,1,0.21,1,30,1450,1,0,0.15,4,1,1196.829959,0.501741413,,,1676.0633,1676.0633
,4753,2801,4474,Highway,1,0.15,1,28,1944,1,0,0.15,4,1,1368.915407,0.348564554,,,1461.9764,1461.9764
,4754,2801,4476,Highway,1,0.09,1,30,1860,1,0,0.15,4,1,0,0.2025,,,155.9807,155.9807
,4755,2801,4477,Highway,1,0.09,1,30,1240,1,0,0.15,4,1,0,0.2025,,,65.254,65.254
,4756,2802,7689,Highway,1,0.15,1,28,1440,1,0,0.15,4,1,916.1087332,0.344871411,,,779.1566,779.1566
,4757,2802,7692,Highway,1,0.07,1,28,1440,1,0,0.15,4,1,966.8880128,0.161768488,,,632.9716,632.9716
,4758,2802,8163,Highway,1,0.15,1,35,720,1,0,0.15,4,1,1001.563507,0.568465168,,,992.1483,992.1483
,4759,2803,7688,Highway,1,0.06,1,28,1880,1,0,0.15,4,1,1012.904198,0.136516752,,,719.3964,719.3964
,4760,2803,7689,Highway,1,0.51,1,33,648,1,0,0.15,4,1,692.5894869,1.17258276,,,739.1436,739.1436
,4761,2803,7690,Highway,1,0.19,1,28,1360,1,0,0.15,4,1,519.149439,0.428710288,,,392.052,392.052
,4762,2803,8152,Highway,1,0.17,1,30,1450,1,0,0.15,4,1,2251.273133,0.678854087,,,2617.9426,2617.9426
,4763,2804,2468,Highway,1,0.24,1,28,1458,1,0,0.15,4,1,367.52,0.540290687,,,409.4719,409.4719
,4764,2804,4326,Highway,1,0.08,1,28,810,1,0,0.15,4,1,485.7268974,0.183103414,,,368.5075,368.5075
,4765,2804,6933,Highway,1,0.09,1,28,900,1,0,0.15,4,1,446.6339243,0.204137573,,,259.1609,259.1609
,4766,2805,2804,Highway,1,0.26,1,28,1458,1,0,0.15,4,1,249.88,0.585067296,,,136.1573,136.1573
,4767,2805,2807,Highway,1,0.08,1,28,810,1,0,0.15,4,1,1054.861192,0.249032313,,,1001.0507,1001.0507
,4768,2805,6929,Highway,1,0.09,1,28,810,1,0,0.15,4,1,737.9133638,0.221097098,,,385.9522,385.9522
,4769,2806,7623,Highway,1,0.06,1,24,3760,1,0,0.15,4,1,1814.564872,0.160171635,,,1488.6534,1488.6534
,4770,2806,7644,Highway,1,0.26,1,28,2720,1,0,0.15,4,1,1535.412049,0.592919883,,,1530.9451,1530.9451
,4771,2806,8120,Highway,1,0.22,1,30,1450,1,0,0.15,4,1,215.52,0.495032212,,,624.7777,624.7777
,4772,2807,2805,Highway,1,0.08,1,28,810,1,0,0.15,4,1,836.1433638,0.207251735,,,480.8738,480.8738
,4773,2807,2808,Highway,1,0.09,1,28,2040,1,0,0.15,4,1,143.0702228,0.202500653,,,174.2388,174.2388
,4774,2807,2810,Highway,1,0.49,1,28,2160,1,0,0.15,4,1,298.8522595,1.102553868,,,279.7051,279.7051
,4775,2807,4326,Highway,1,0.27,1,25,711,1,0,0.15,4,1,0,0.7155,,,7.4096,7.4096
,4776,2807,8050,Highway,1,0.13,1,30,1450,1,0,0.15,4,1,1677.966538,0.362440025,,,1646.4978,1646.4978
,4777,2808,2807,Highway,1,0.09,1,28,2310,1,0,0.15,4,1,1549.67528,0.207968632,,,1186.9479,1186.9479
,4778,2808,7879,Highway,1,0.12,1,30,1450,1,0,0.15,4,1,14.86,0.27,,,86.4249,86.4249
,4779,2808,10359,Highway,1,0.07,1,28,2040,1,0,0.15,4,1,774.3801549,0.157936029,,,570.8656,570.8656
,4780,2809,2805,Highway,1,0.5,1,28,3240,1,0,0.15,4,1,119.62,1.125000279,,,14.9598,14.9598
,4781,2809,2810,Highway,1,0.06,1,32,1330,1,0,0.15,4,1,1995.472382,0.196289732,,,2028.803,2028.803
,4782,2809,6927,Highway,1,0.08,1,32,1501,1,0,0.15,4,1,1856.922914,0.205135397,,,1434.1519,1434.1519
,4783,2810,2809,Highway,1,0.06,1,32,1501,1,0,0.15,4,1,1829.862914,0.152125572,,,1414.6727,1414.6727
,4784,2810,2811,Highway,1,0.06,1,28,2370,1,0,0.15,4,1,1590.312225,0.138649293,,,1290.5071,1290.5071
,4785,2810,4332,Highway,1,0.13,1,28,2430,1,0,0.15,4,1,1157.658124,0.294508912,,,1283.8582,1283.8582
,4786,2811,2808,Highway,1,0.49,1,28,2160,1,0,0.15,4,1,137.76,1.102502432,,,24.0975,24.0975
,4787,2811,2810,Highway,1,0.06,1,28,2100,1,0,0.15,4,1,2062.935268,0.151762459,,,1344.6123,1344.6123
,4788,2811,7877,Highway,1,0.12,1,30,1450,1,0,0.15,4,1,175.5703897,0.270007738,,,181.4298,181.4298
,4789,2811,7878,Highway,1,0.11,1,28,2100,1,0,0.15,4,1,1276.981836,0.252012068,,,1086.8832,1086.8832
,4790,2812,2809,Highway,1,0.13,1,28,3240,1,0,0.15,4,1,70.46,0.292500009,,,37.5202,37.5202
,4791,2812,4332,Highway,1,0.06,1,29,711,1,0,0.15,4,1,1057.507183,0.223090161,,,933.7537,933.7537
,4792,2812,6916,Highway,1,0.06,1,29,630,1,0,0.15,4,1,781.6433508,0.177652536,,,732.8044,732.8044
,4793,2813,2812,Highway,1,0.06,1,28,3240,1,0,0.15,4,1,70.46,0.135000004,,,42.2687,42.2687
,4794,2813,4334,Highway,1,0.12,1,28,1463,1,0,0.15,4,1,2194.12601,0.452125795,,,1917.1742,1917.1742
,4795,2813,6916,Highway,1,0.1,1,28,1292,1,0,0.15,4,1,1574.262838,0.291127206,,,1151.9579,1151.9579
,4796,2814,2867,Highway,1,0.25,1,32,1440,1,0,0.15,4,1,1156.084962,0.518233609,,,31.8627,31.8627
,4797,2814,7556,Highway,1,0.11,1,22,360,1,0,0.15,4,1,283.5294405,0.306736241,,,0,0
,4798,2814,11086,Highway,1,0.5,1,33,810,1,0,0.15,4,1,1266.721283,1.750875948,,,50.017,50.017
,4799,2815,2816,Highway,1,0.06,1,28,1292,1,0,0.15,4,1,1330.403241,0.155237442,,,1050.3355,1050.3355
,4800,2815,2817,Highway,1,0.04,1,32,1330,1,0,0.15,4,1,2270.703773,0.166937824,,,1950.9214,1950.9214
,4801,2815,6916,Highway,1,0.19,1,28,1292,1,0,0.15,4,1,1831.817274,0.657831535,,,1670.7327,1670.7327
,4802,2815,6924,Highway,1,0.05,1,32,1501,1,0,0.15,4,1,2271.074745,0.166107154,,,2297.1953,2297.1953
,4803,2816,2815,Highway,1,0.06,1,28,1292,1,0,0.15,4,1,1858.725155,0.212105109,,,1728.4621,1728.4621
,4804,2816,2817,Highway,1,0.04,1,28,1360,1,0,0.15,4,1,136.653535,0.090001223,,,161.2356,161.2356
,4805,2816,2819,Highway,1,0.12,1,28,1620,1,0,0.15,4,1,1330.403241,0.286374785,,,1050.3355,1050.3355
,4806,2816,4327,Highway,1,0.5,1,24,1540,1,0,0.15,4,1,0,1.325,,,0,0
,4807,2817,2815,Highway,1,0.04,1,32,1330,1,0,0.15,4,1,2244.166863,0.162898533,,,2239.4659,2239.4659
,4808,2817,2816,Highway,1,0.04,1,28,1360,1,0,0.15,4,1,0,0.09,,,0,0
,4809,2817,2818,Highway,1,0.05,1,32,2370,1,0,0.15,4,1,1995.492264,0.104983306,,,1470.5557,1470.5557
,4810,2817,12757,Highway,1,0.13,1,28,1440,1,0,0.15,4,1,727.1186505,0.295035337,,,872.6157,872.6157
,4811,2818,2817,Highway,1,0.05,1,32,2100,1,0,0.15,4,1,2551.618004,0.1266174,,,2470.4804,2470.4804
,4812,2818,2819,Highway,1,0.12,1,28,3240,1,0,0.15,4,1,675.3626703,0.270067963,,,352.5509,352.5509
,4813,2818,6919,Highway,1,0.12,1,32,2370,1,0,0.15,4,1,2081.561908,0.254387489,,,1487.4687,1487.4687
,4814,2819,2816,Highway,1,0.12,1,28,1440,1,0,0.15,4,1,1946.47869,0.390185243,,,1875.1818,1875.1818
,4815,2819,6920,Highway,1,0.12,1,28,1620,1,0,0.15,4,1,1512.443889,0.297350138,,,1144.7469,1144.7469
,4816,2819,12939,Highway,1,0.43,1,28,2240.699951,1,0,0.15,4,1,493.3220222,0.967803094,,,258.1395,258.1395
,4817,2820,2813,Highway,1,0.31,1,28,3240,1,0,0.15,4,1,225.06,0.697502165,,,104.5943,104.5943
,4818,2820,4331,Highway,1,0.06,1,33,630,1,0,0.15,4,1,1277.27595,0.379038897,,,1099.2044,1099.2044
,4819,2820,6915,Highway,1,0.06,1,33,711,1,0,0.15,4,1,1213.440749,0.249076362,,,1059.405,1059.405
,4820,2821,7600,Highway,1,0.25,1,24,1440,1,0,0.15,4,1,149.14,0.662510355,,,575.6067,575.6067
,4821,2821,8114,Highway,1,0.21,1,30,1450,1,0,0.15,4,1,0,0.4725,,,394.1924,394.1924
,4822,2821,8415,Highway,1,0.06,1,24,1980,1,0,0.15,4,1,727.4533403,0.159393562,,,482.3191,482.3191
,4823,2822,2844,Highway,1,0.06,1,28,1980,1,0,0.15,4,1,1769.007473,0.146469128,,,1499.2829,1499.2829
,4824,2822,4331,Highway,1,0.06,1,33,648,1,0,0.15,4,1,938.2931857,0.185917659,,,907.618,907.618
,4825,2822,4333,Highway,1,0.13,1,28,2430,1,0,0.15,4,1,0,0.2925,,,0,0
,4826,2822,7867,Highway,1,0.1,1,30,1450,1,0,0.15,4,1,344.9340387,0.225096071,,,674.5964,674.5964
,4827,2823,6913,Highway,1,0.06,1,33,711,1,0,0.15,4,1,1238.440279,0.260216621,,,1016.3274,1016.3274
,4828,2823,6914,Highway,1,0.06,1,33,630,1,0,0.15,4,1,1151.221941,0.29026717,,,1122.1243,1122.1243
,4829,2823,12713,Highway,1,0.39,1,28,2240.699951,1,0,0.15,4,1,1485.174292,0.900081913,,,579.4586,579.4586
,4830,2824,2820,Highway,1,0.39,1,28,2240.699951,1,0,0.15,4,1,579.8575615,0.878024731,,,300.9005,300.9005
,4831,2824,6912,Highway,1,0.06,1,28,1800,1,0,0.15,4,1,610.7094844,0.135238518,,,629.0473,629.0473
,4832,2824,7865,Highway,1,0.25,1,28,2160,1,0,0.15,4,1,467.1821834,0.562664131,,,571.4577,571.4577
,4833,2825,2847,Highway,1,0.19,1,36,1580,1,0,0.15,4,1,1960.473815,0.433833246,,,1866.2328,1866.2328
,4834,2825,7044,Highway,1,1.04,1,29,972,1,0,0.15,4,1,874.0832451,2.544033141,,,883.8524,883.8524
,4835,2825,7045,Highway,1,0.06,1,32,1440,1,0,0.15,4,1,2641.373112,0.292903107,,,2309.1792,2309.1792
,4836,2825,7047,Highway,1,0.55,1,32,1980,1,0,0.15,4,1,2190.669842,1.292458047,,,1382.0805,1382.0805
,4837,2825,8372,Highway,1,0.43,1,32,1440,1,0,0.15,4,1,2322.241219,1.592218449,,,1841.1572,1841.1572
,4838,2826,2824,Highway,1,0.13,1,28,2880,1,0,0.15,4,1,767.2492741,0.292696445,,,575.5606,575.5606
,4839,2826,2828,Highway,1,0.06,1,28,1710,1,0,0.15,4,1,2431.438216,0.208576821,,,2456.5542,2456.5542
,4840,2826,6907,Highway,1,0.5,1,25,729,1,0,0.15,4,1,2.494336186,1.325,,,29.5788,29.5788
,4841,2826,8336,Highway,1,0.06,1,28,1539,1,0,0.15,4,1,1940.225479,0.180470197,,,1594.2291,1594.2291
,4842,2827,2828,Highway,1,0.07,1,28,1800,1,0,0.15,4,1,3053.360824,0.331376861,,,2531.8448,2531.8448
,4843,2827,8335,Highway,1,0.08,1,28,2970,1,0,0.15,4,1,2886.81418,0.201422037,,,2571.0505,2571.0505
,4844,2828,2826,Highway,1,0.06,1,28,2052,1,0,0.15,4,1,2289.187378,0.162879723,,,1730.7606,1730.7606
,4845,2828,2827,Highway,1,0.07,1,28,1980,1,0,0.15,4,1,1950.44019,0.177273752,,,1957.1275,1957.1275
,4846,2828,7119,Highway,1,0.14,1,30,720,1,0,0.15,4,1,1245.171471,0.885062334,,,1300.5108,1300.5108
,4847,2829,6904,Highway,1,0.07,1,28,1620,1,0,0.15,4,1,2472.235635,0.271398678,,,1942.7129,1942.7129
,4848,2829,6905,Highway,1,0.07,1,28,1440,1,0,0.15,4,1,2215.114234,0.275085518,,,2229.7939,2229.7939
,4849,2829,12222,Highway,1,0.26,1,28,2997.300049,1,0,0.15,4,1,1215.647122,0.58711059,,,461.2777,461.2777
,4850,2830,2834,Highway,1,0.12,1,28,1980,1,0,0.15,4,1,1627.133708,0.286418547,,,1380.6453,1380.6453
,4851,2830,6906,Highway,1,0.11,1,28,1980,1,0,0.15,4,1,2013.058544,0.282759715,,,1606.614,1606.614
,4852,2830,7896,Highway,1,0.14,1,30,720,1,0,0.15,4,1,1372.557864,1.117102085,,,1367.0503,1367.0503
,4853,2831,2401,Highway,1,1.04,1,42,1620,1,0,0.15,4,1,953.5752945,1.671976273,,,0,0
,4854,2831,12943,Highway,1,0.25,1,38,1620,1,0,0.15,4,1,819.1474384,0.441177145,,,466.3032,466.3032
,4855,2831,12944,Highway,1,1,1,40,720,1,0,0.15,4,1,270.7098194,1.754496438,,,17.6685,17.6685
,4856,2832,2727,Highway,1,1.16,1,42,810,1,0,0.15,4,1,478.3279577,1.865219191,,,0,0
,4857,2832,4641,Highway,1,0.62,1,35,630,1,0,0.15,4,1,393.6256211,1.242299412,,,14.3705,14.3705
,4858,2832,4647,Highway,1,0.43,1,38,1980,1,0,0.15,4,1,1302.053513,0.77059279,,,19.4253,19.4253
,4859,2832,11229,Highway,1,0.61,1,36,1950,1,0,0.15,4,1,2004.088843,1.220623479,,,231.9424,231.9424
,4860,2833,1981,Highway,1,0.06,1,25,630,1,0,0.15,4,1,629.6230481,0.18054835,,,0,0
,4861,2833,5588,Highway,1,1.08,1,36,810,1,0,0.15,4,1,110.93,1.89008548,,,47.4414,47.4414
,4862,2833,11633,Highway,1,0.15,1,25,600,1,0,0.15,4,1,267.35,0.399628676,,,119.4412,119.4412
,4863,2834,2830,Highway,1,0.12,1,28,1800,1,0,0.15,4,1,2832.596807,0.49077583,,,2336.034,2336.034
,4864,2834,7899,Highway,1,0.04,1,28,1980,1,0,0.15,4,1,2332.202029,0.113098574,,,1842.2327,1842.2327
,4865,2835,2829,Highway,1,0.25,1,28,2240.699951,1,0,0.15,4,1,754.8602554,0.563466035,,,438.2773,438.2773
,4866,2835,6897,Highway,1,0.08,1,22,396,1,0,0.15,4,1,403.42638,0.243021937,,,152.5617,152.5617
,4867,2835,6901,Highway,1,0.06,1,22,396,1,0,0.15,4,1,567.217122,0.249922284,,,587.5376,587.5376
,4868,2836,2837,Highway,1,0.17,1,28,1786,1,0,0.15,4,1,639.2626452,0.38333707,,,969.8904,969.8904
,4869,2836,6891,Highway,1,0.13,1,28,1881,1,0,0.15,4,1,1876.15546,0.33109977,,,1348.1774,1348.1774
,4870,2836,7889,Highway,1,0.14,1,30,720,1,0,0.15,4,1,1366.655657,1.104812646,,,1386.825,1386.825
,4871,2837,2836,Highway,1,0.17,1,28,1786,1,0,0.15,4,1,2277.762947,0.517420659,,,1603.3989,1603.3989
,4872,2837,7002,Highway,1,0.45,1,28,1368,1,0,0.15,4,1,1540.578018,1.229632167,,,1006.9349,1006.9349
,4873,2837,7890,Highway,1,0.15,1,30,720,1,0,0.15,4,1,46.51248946,0.420501001,,,858.7824,858.7824
,4874,2837,12185,Highway,1,0.25,1,25,654.5,1,0,0.15,4,1,72.11739324,0.662513267,,,22.2719,22.2719
,4875,2838,2839,Highway,1,0.05,1,25,711,1,0,0.15,4,1,1113.196953,0.24066385,,,1235.7883,1235.7883
,4876,2838,12182,Highway,1,0.06,1,25,711,1,0,0.15,4,1,741.4726183,0.184547936,,,575.9917,575.9917
,4877,2839,2838,Highway,1,0.05,1,25,468,1,0,0.15,4,1,359.9990277,0.138802232,,,180.3873,180.3873
,4878,2839,6986,Highway,1,0.5,1,25,396,1,0,0.15,4,1,438.7235366,1.596178652,,,369.0398,369.0398
,4879,2839,7888,Highway,1,0.16,1,30,720,1,0,0.15,4,1,816.7709271,0.543107681,,,1099.4864,1099.4864
,4880,2840,2841,Highway,1,0.06,1,28,1880,1,0,0.15,4,1,1849.493496,0.151859797,,,1879.9767,1879.9767
,4881,2840,8412,Highway,1,0.14,1,30,720,1,0,0.15,4,1,920.85,0.543687895,,,971.2158,971.2158
,4882,2840,12181,Highway,1,0.15,1,28,1880,1,0,0.15,4,1,2604.621242,0.503290419,,,1855.5097,1855.5097
,4883,2841,2840,Highway,1,0.06,1,28,1720,1,0,0.15,4,1,2847.471242,0.270206043,,,2198.9579,2198.9579
,4884,2841,8376,Highway,1,0.38,1,28,1440,1,0,0.15,4,1,2109.923839,1.38043863,,,1997.1654,1997.1654
,4885,2842,6907,Highway,1,0.17,1,18,729,1,0,0.15,4,1,303.9140621,0.554810758,,,65.4432,65.4432
,4886,2842,7901,Highway,1,0.15,1,30,720,1,0,0.15,4,1,606.5748335,0.449439938,,,890.0025,890.0025
,4887,2842,10598,Highway,1,0.08,1,18,729,1,0,0.15,4,1,275.893072,0.260738509,,,104.2243,104.2243
,4888,2843,2914,Highway,1,0.2,1,27,2340,1,0,0.15,4,1,525.9822622,0.450153169,,,53.4074,53.4074
,4889,2843,3005,Highway,1,0.13,1,38,2060,1,0,0.15,4,1,618.0949302,0.227737071,,,0,0
,4890,2843,4627,Highway,1,0.14,1,38,1440,1,0,0.15,4,1,725.0240089,0.247024278,,,0,0
,4891,2844,2822,Highway,1,0.06,1,28,1800,1,0,0.15,4,1,1283.227224,0.139649398,,,1476.8211,1476.8211
,4892,2844,7865,Highway,1,0.38,1,25,396,1,0,0.15,4,1,204.95,1.016815152,,,265.5731,265.5731
,4893,2844,7866,Highway,1,0.07,1,25,405,1,0,0.15,4,1,0,0.1855,,,10.1115,10.1115
,4894,2844,10358,Highway,1,0.06,1,28,1440,1,0,0.15,4,1,2849.662401,0.411055361,,,2652.5279,2652.5279
,4895,2845,2846,Highway,1,0.07,1,28,1980,1,0,0.15,4,1,2524.267402,0.21297534,,,2507.8985,2507.8985
,4896,2845,7048,Highway,1,0.06,1,28,1881,1,0,0.15,4,1,1493.527147,0.142154344,,,1441.2449,1441.2449
,4897,2845,7055,Highway,1,0.47,1,28,2970,1,0,0.15,4,1,3194.545166,1.246225005,,,1845.8327,1845.8327
,4898,2845,7056,Highway,1,0.43,1,25,405,1,0,0.15,4,1,643.4601826,2.125864822,,,542.9832,542.9832
,4899,2846,2845,Highway,1,0.07,1,28,1440,1,0,0.15,4,1,2496.262095,0.347140047,,,1778.3529,1778.3529
,4900,2846,7047,Highway,1,0.54,1,28,1980,1,0,0.15,4,1,2458.672153,1.600173805,,,2516.9863,2516.9863
,4901,2846,7048,Highway,1,0.04,1,25,405,1,0,0.15,4,1,639.4390759,0.195482702,,,543.6065,543.6065
,4902,2846,7052,Highway,1,0.48,1,25,729,1,0,0.15,4,1,753.8295744,1.469572417,,,619.7291,619.7291
,4903,2847,2825,Highway,1,0.19,1,36,1400,1,0,0.15,4,1,1835.557628,0.458826968,,,1089.3745,1089.3745
,4904,2847,7045,Highway,1,0.15,1,28,1440,1,0,0.15,4,1,199.22,0.337516485,,,99.4338,99.4338
,4905,2847,10607,Highway,1,0.4,1,36,1292,1,0,0.15,4,1,2210.643815,1.471378533,,,2164.774,2164.774
,4906,2848,4379,Highway,1,0.12,1,24,1980,1,0,0.15,4,1,1558.724667,0.334592072,,,1280.9472,1280.9472
,4907,2848,7458,Highway,1,0.31,1,24,1980,1,0,0.15,4,1,2171.124415,0.982840084,,,1731.7542,1731.7542
,4908,2848,8252,Highway,1,0.13,1,30,1450,1,0,0.15,4,1,1636.729461,0.355814065,,,1847.4167,1847.4167
,4909,2849,2853,Highway,1,0.19,1,28,1880,1,0,0.15,4,1,2429.10276,0.586364554,,,2406.9287,2406.9287
,4910,2849,7462,Highway,1,0.25,1,36,1360,1,0,0.15,4,1,2199.326966,0.822203458,,,1969.2796,1969.2796
,4911,2849,8248,Highway,1,0.38,1,30,1450,1,0,0.15,4,1,611.3287335,0.858601904,,,541.4074,541.4074
,4912,2850,2557,Highway,1,0.05,1,28,1458,1,0,0.15,4,1,821.8593874,0.114014437,,,697.9489,697.9489
,4913,2850,2851,Highway,1,0.15,1,28,1422,1,0,0.15,4,1,1360.536353,0.375209843,,,1248.1187,1248.1187
,4914,2850,4613,Highway,1,0.05,1,28,1400,1,0,0.15,4,1,1189.791521,0.120324608,,,1209.8582,1209.8582
,4915,2851,2560,Highway,1,0.04,1,28,1231.199951,1,0,0.15,4,1,1172.823305,0.099880917,,,987.6465,987.6465
,4916,2851,2561,Highway,1,0.22,1,28,1653,1,0,0.15,4,1,1068.398873,0.506518242,,,849.2624,849.2624
,4917,2851,4550,Highway,1,0.07,1,32,1368,1,0,0.15,4,1,1369.994909,0.155605225,,,1352.3827,1352.3827
,4918,2851,4664,Highway,1,0.11,1,30,720,1,0,0.15,4,1,728.5070631,0.378136404,,,836.0777,836.0777
,4919,2852,8068,Highway,1,0.68,1,55,4000,1,0,0.15,4,1,7594.031502,2.071899594,,,6491.0442,6491.0442
,4920,2852,8078,Highway,1,0.05,1,30,1450,1,0,0.15,4,1,4043.828082,1.019881636,,,3547.4993,3547.4993
,4921,2853,2849,Highway,1,0.19,1,28,1880,1,0,0.15,4,1,1489.277831,0.449946382,,,1279.1216,1279.1216
,4922,2853,8250,Highway,1,0.26,1,30,1450,1,0,0.15,4,1,1737.280562,0.745732032,,,1922.3749,1922.3749
,4923,2853,10370,Highway,1,0.75,1,29,1360,1,0,0.15,4,1,1761.730934,2.321056287,,,1450.9764,1450.9764
,4924,2854,1719,Highway,100,1.52,1,25,100000,1,0,0.15,4,1,58.96,0.38,,,3.65,3.65
,4925,2854,2868,Highway,1,0.5,1,38,790,1,0,0.15,4,1,829.9128132,1.012016868,,,0,0
,4926,2854,4264,Highway,1,1.29,1,42,1050,1,0,0.15,4,1,563.3370883,2.063876465,,,149.733,149.733
,4927,2854,4286,Highway,1,1.42,1,44,770,1,0,0.15,4,1,18.13,2.248000087,,,0,0
,4928,2855,2220,Highway,1,0.34,1,30,1450,1,0,0.15,4,1,1760.590827,0.986698064,,,0,0
,4929,2855,2866,Highway,1,0.2,1,37,2610,1,0,0.15,4,1,2293.560596,0.376834367,,,0,0
,4930,2855,10081,Highway,1,0.25,1,37,1620,1,0,0.15,4,1,1853.837593,0.533960433,,,445.8568,445.8568
,4931,2856,2865,Highway,1,0.25,1,38,1800,1,0,0.15,4,1,2212.671345,0.565939957,,,422.4232,422.4232
,4932,2856,9896,Highway,1,0.28,1,30,1450,1,0,0.15,4,1,783.1871948,0.6371494,,,0,0
,4933,2856,11797,Highway,1,0.33,1,38,1440,1,0,0.15,4,1,1935.237959,0.819705492,,,669.7338,669.7338
,4934,2857,2858,Highway,1,0.15,1,40,2430,1,0,0.15,4,1,3557.452878,0.417526273,,,510.9131,510.9131
,4935,2857,4580,Highway,1,0.36,1,36,2970,1,0,0.15,4,1,2862.231943,0.699868033,,,318.9767,318.9767
,4936,2857,7422,Highway,1,1.4,1,34,810,1,0,0.15,4,1,0,2.75,,,0,0
,4937,2857,7428,Highway,1,1.26,1,34,900,1,0,0.15,4,1,0,2.475,,,0,0
,4938,2857,12734,Highway,1,0.17,1,30,1450,1,0,0.15,4,1,254.3732692,0.382548304,,,0,0
,4939,2858,2857,Highway,1,0.15,1,40,2670,1,0,0.15,4,1,1681.986274,0.267815187,,,13.0306,13.0306
,4940,2858,12735,Highway,1,0.13,1,30,1450,1,0,0.15,4,1,2253.554611,0.520043768,,,0,0
,4941,2858,12802,Highway,1,1.38,1,50,2190,1,0,0.15,4,1,1371.428267,2.039200366,,,510.9131,510.9131
,4942,2859,7570,Highway,1,0.15,1,32,1440,1,0,0.15,4,1,1889.878346,0.408869391,,,1512.7879,1512.7879
,4943,2859,8091,Highway,1,0.22,1,30,1450,1,0,0.15,4,1,1171.095997,0.523082897,,,1052.3247,1052.3247
,4944,2859,8422,Highway,1,0.06,1,32,1980,1,0,0.15,4,1,1330.2016,0.121147296,,,1344.9836,1344.9836
,4945,2860,7571,Highway,1,0.15,1,22,405,1,0,0.15,4,1,495.2047099,0.518201518,,,427.6517,427.6517
,4946,2860,8096,Highway,1,0.18,1,30,1450,1,0,0.15,4,1,387.867199,0.405276474,,,438.811,438.811
,4947,2860,8421,Highway,1,0.06,1,22,486,1,0,0.15,4,1,495.9684055,0.182427434,,,299.2363,299.2363
,4948,2861,8101,Highway,1,1.75,1,55,8000,1,0,0.15,4,1,10379.26969,2.803015543,,,9511.4701,9511.4701
,4949,2862,2867,Highway,1,0.47,1,28,1360,1,0,0.15,4,1,545.1297655,1.061139679,,,0,0
,4950,2862,11092,Highway,1,0.62,1,22,360,1,0,0.15,4,1,162.3507928,1.652232129,,,0,0
,4951,2862,12152,Highway,1,0.54,1,22,340,1,0,0.15,4,1,459.3762146,2.078820387,,,0,0
